Month     Less0   Lo30    Med40   Hi30    Lo20    Qnt2    Qnt3    Qnt4    Hi20    Lo10    Dec2    Dec3    Dec4    Dec5    Dec6    Dec7    Dec8    Dec9    Hi10
198802    8.82    5.71    5.55    2.74    5.69    5.91    5.79    3.94    2.61    5.10    6.16    5.74    6.12    4.62    8.02    4.70    3.00    1.98    3.48
198803    1.33   -1.99   -2.03   -2.76   -1.42   -1.82   -2.76   -2.53   -2.49   -0.69   -1.98   -2.98   -0.35   -3.96   -0.58   -1.93   -3.29   -2.37   -2.64
198804    3.06   -0.12    1.34    1.10    0.21    0.21    1.33    0.53    1.95    0.00    0.38   -0.69    1.34    1.78    0.54    1.36   -0.55    1.27    2.85
198805   -1.50   -0.38   -0.04    2.35   -0.54   -0.09   -0.45    1.33    2.48   -0.31   -0.72   -0.10   -0.09    0.37   -1.90    0.75    2.09    2.48    2.48
198806    4.35    5.25    4.99    5.56    6.26    3.88    6.77    3.74    5.50    6.42    6.14    3.50    4.35    6.66    6.97    2.23    5.69    3.58    8.03
198807   -0.49   -1.67   -0.31   -0.40   -2.37   -0.82    0.49   -1.00    0.01   -0.80   -3.38   -0.34   -1.19   -0.46    1.34   -0.89   -1.14   -0.22    0.27
198808   -3.37   -2.76   -3.00   -1.95   -3.66   -3.58   -1.85   -1.67   -2.21   -3.68   -3.64   -1.08   -5.50   -2.74   -1.06   -1.82   -1.49   -1.26   -3.27
198809    2.81    4.61    3.72    3.92    4.85    3.88    3.64    4.20    3.68    3.90    5.49    4.17    3.65    3.24    3.98    4.08    4.34    3.69    3.68
198810   -0.60    0.95    2.92    1.81   -0.24    3.83    2.33    1.62    2.26   -0.60    0.00    3.14    4.38    1.44    3.09    2.13    1.01    0.82    3.88
198811   -1.56   -1.49   -1.66   -2.22   -1.79   -1.77   -1.01   -2.36   -1.94   -1.78   -1.80   -0.95   -2.42   -1.35   -0.72   -2.05   -2.72   -2.80   -1.00
198812    2.91    2.67    2.09    1.24    3.00    2.00    2.19    1.78    1.10    3.55    2.65    2.06    1.95    2.71    1.76    2.03    1.47    2.02    0.15
198901    6.88    6.80    6.81    6.09    6.87    7.31    6.37    5.21    7.30    7.50    6.46    6.65    7.81    6.73    6.07    6.29    3.90    6.35    8.31
198902    0.13   -2.15   -1.92   -1.15   -2.05   -2.84   -1.42   -0.96   -1.31   -1.18   -2.63   -2.33   -3.22   -0.84   -1.93   -1.06   -0.84   -0.24   -2.44
198903    5.18    2.30    2.21    1.53    1.84    1.06    3.91    2.31    1.10    3.24    0.90    3.21   -0.58    3.77    4.04    2.30    2.32    2.67   -0.58
198904    4.17    6.45    4.85    3.70    6.60    5.79    4.22    4.64    3.77    6.05    6.98    6.16    5.49    5.16    3.41    5.53    3.56    4.85    2.58
198905    4.92    5.31    3.14    4.44    5.41    3.24    3.73    4.41    4.10    5.07    5.64    5.13    1.74    3.44    4.02    3.90    5.05    4.59    3.55
198906   -0.96   -1.67   -0.14    0.31   -1.67   -1.06   -0.06    0.26    0.41   -1.05   -2.09   -1.65   -0.57   -0.28    0.14    0.36    0.14   -0.53    1.47
198907    8.04    9.02    7.92    6.84    7.06    9.94    8.51    5.70    7.77    5.55    8.29   11.37    8.42    9.32    7.73    6.19    5.01    8.11    7.32
198908    1.90    1.25    1.70    4.12    2.32    0.55    1.55    2.36    5.17    3.19    1.63    0.01    1.13    1.76    1.34    2.61    1.98    3.80    6.96
198909    1.91    0.68   -0.62   -0.38    0.93   -0.68   -0.23   -0.19   -0.48   -0.36    1.96    0.38   -1.81   -0.55    0.08   -0.20   -0.18    0.73   -2.00
198910   -4.28   -2.96   -1.94   -4.45   -3.67   -2.17   -2.09   -1.07   -6.22   -4.18   -3.28   -2.07   -2.26   -2.20   -1.97   -1.29   -0.75   -4.10   -8.98
198911    1.13    2.47    2.27    0.01    2.14    2.14    2.95    1.59   -0.67    3.94    0.76    2.87    1.36    3.81    2.11    1.77    1.33    0.28   -1.98
198912    2.59    1.23    2.79    0.56    1.50    1.30    3.09    2.57    0.03    2.05    1.05    0.91    1.72    1.71    4.44    3.25    1.60    1.25   -1.71
199001  -10.21   -7.45   -6.63   -7.27   -7.11   -6.88   -7.33   -6.03   -7.90   -6.59   -7.52   -7.86   -5.83   -6.62   -8.02   -6.00   -6.07   -8.32   -7.30
199002    3.00    1.47    1.03    2.73    2.27    1.11    0.25    1.92    3.13    3.50    1.28    0.48    1.77    0.41    0.09    1.87    2.01    1.75    5.13
199003    2.89    3.52    2.72    0.70    3.16    3.67    3.19    1.13    0.49    2.87    3.41    3.97    3.36    4.62    1.76    1.15    1.10    0.31    0.75
199004   -4.93   -1.55   -2.20   -4.53   -1.80   -0.89   -2.27   -3.85   -4.80   -3.04   -0.77   -1.24   -0.53   -1.48   -3.10   -3.72   -4.03   -4.52   -5.20
199005    7.62   11.24    8.69    7.63   11.60   11.10    8.10    7.24    7.72   11.62   11.57   10.80   11.41    7.92    8.28    7.07    7.48    7.33    8.26
199006   -3.46    1.03   -0.37   -1.99    1.03    1.37   -0.59   -1.85   -2.34    0.80    1.21    1.04    1.70    0.88   -2.14   -2.17   -1.37   -1.94   -2.88
199007   -5.25   -0.78   -0.69   -1.87   -1.11   -0.49   -0.66   -0.81   -2.48    0.49   -2.16   -0.28   -0.79   -0.87   -0.31   -0.64   -0.92   -2.80   -2.08
199008  -12.86   -8.31   -9.59  -10.56   -7.90   -8.74  -10.25   -9.63  -10.94   -7.41   -8.23   -8.91   -8.49   -9.81  -10.99   -9.11   -9.99  -10.75  -11.18
199009   -8.79   -5.43   -3.64   -7.91   -5.71   -3.79   -4.06   -6.41   -8.31   -6.43   -5.21   -5.02   -1.98   -3.41   -5.15   -5.11   -7.33   -7.66   -9.13
199010   -4.92   -0.03   -0.84   -2.59   -1.74    1.39   -1.85   -0.19   -3.30   -3.86   -0.31    2.52   -0.21   -2.09   -1.44    1.72   -1.55   -1.36   -5.76
199011    9.64    6.52    6.50    7.85    7.11    5.16    7.31    7.97    7.48    8.75    6.04    5.67    4.42    6.95    7.92    7.43    8.37    9.04    5.42
199012    3.56    2.20    3.60    3.64    2.45    2.28    3.61    4.25    3.44    1.74    2.91    1.83    2.95    3.24    4.22    4.72    3.91    4.17    2.44
199101    7.69    4.25    4.94    6.96    5.06    2.93    6.38    4.94    7.71    4.47    5.44    3.05    2.76    6.55    6.09    3.63    5.90    7.81    7.56
199102   11.84    7.73    6.85    7.90    7.93    6.96    7.33    6.58    8.59    8.04    7.86    7.43    6.26    5.67   10.12    6.10    6.93    7.32   10.36
199103    7.35    3.82    2.24    2.46    2.95    4.08    1.89    2.48    2.74    3.17    2.81    5.16    2.51    0.69    3.81    3.09    2.05    3.60    1.57
199104    1.39   -0.15   -0.06    1.27   -0.03    0.05   -0.76    0.12    2.64    0.02   -0.06   -0.33    0.62   -1.38    0.21    1.30   -0.72    2.93    2.24
199105    3.41    3.61    4.11    5.00    3.80    3.17    4.82    2.49    7.20    3.91    3.72    3.32    2.94    4.62    5.14    3.62    1.67    6.22    8.58
199106   -8.12   -4.04   -4.34   -4.77   -4.12   -4.06   -4.84   -3.67   -4.99   -3.52   -4.51   -3.92   -4.26   -4.52   -5.33   -2.69   -4.40   -4.34   -5.90
199107    4.09    6.25    3.36    5.21    6.94    4.01    3.33    4.39    6.10    7.65    6.51    5.14    2.44    3.48    3.18    4.98    3.74    6.48    5.47
199108    1.66    3.28    2.27    3.39    3.53    2.95    1.56    3.10    4.45    4.07    3.21    2.86    3.09    1.80    1.31    4.45    1.62    4.37    4.58
199109    0.07   -2.52   -0.66    0.26   -2.05   -2.30   -0.30   -0.83    0.15   -1.62   -2.32   -3.30   -0.92   -0.20   -0.41   -1.97    0.45    0.72   -0.84
199110    3.97    1.81    1.07    2.32    2.16    1.21    1.07    1.22    2.71    1.16    2.77    1.21    1.22    1.21    0.91    0.83    1.64    2.59    2.93
199111   -6.67   -1.63   -4.37   -5.27   -0.93   -3.50   -4.73   -3.28   -5.98   -1.08   -0.84   -2.85   -4.40   -4.13   -5.40   -2.60   -4.03   -5.52   -6.78
199112    8.63   13.51    9.60   10.95   13.34   12.75    9.41    8.98   11.36   12.79   13.68   13.81   11.27   10.13    8.60    7.83   10.26   12.51    9.36
199201    6.87   -1.92   -1.21    2.54   -2.36   -1.29   -1.81    1.95    2.95   -1.98   -2.59   -1.15   -1.48   -2.75   -0.73    2.07    1.83    0.43    7.48
199202    4.77    0.06    1.26    3.40    0.21    0.73    0.31    3.69    3.67    0.77   -0.12   -0.21    2.08   -0.27    0.96    4.39    2.92    1.99    6.51
199203   -3.36   -3.29   -1.45   -1.36   -3.88   -2.08   -1.23   -1.65   -1.26   -3.42   -4.16   -2.25   -1.85   -0.71   -1.81   -1.76   -1.53   -0.81   -1.98
199204   -0.28   -0.15    3.58    1.37   -1.27    2.31    4.42    1.05    1.29   -2.69   -0.39    1.77    3.07    4.88    3.90    0.64    1.51    1.26    1.32
199205    0.40    0.95    0.38    0.95    1.29    0.28    0.35    0.85    1.00    2.11    0.80    0.38    0.15    0.20    0.53    0.84    0.85    1.12    0.80
199206   -1.17   -3.13   -1.33   -1.19   -3.93   -1.48   -0.82   -2.63   -1.26   -3.55   -4.16   -1.76   -1.09   -1.22   -0.37   -4.04   -1.06   -1.66   -0.59
199207    0.70    4.23    4.68    4.48    4.35    4.44    4.44    5.03    4.06    4.05    4.73    4.01    4.92    5.78    2.76    4.96    5.11    3.97    4.22
199208   -7.16   -1.08   -1.50   -2.28   -1.57   -1.12   -1.96   -0.78   -2.44   -1.40   -1.78   -0.11   -2.25   -2.33   -1.49    0.28   -2.05   -1.90   -3.43
199209   -0.65    1.01    1.59    2.66    0.77    0.74    2.42    2.37    2.26    2.22   -1.06    1.48   -0.11    2.02    2.93    1.66    3.23    1.95    2.86
199210   -2.06    2.95    0.46    1.15    2.63    2.98   -0.07    0.44    1.01    3.55    1.44    3.59    2.28   -0.58    0.57   -0.32    1.35    0.83    1.33
199211    7.29    4.32    3.33    4.35    4.64    3.42    4.42    2.27    5.01    5.58    3.40    3.69    3.11    4.48    4.36    1.32    3.41    4.03    6.81
199212    0.73    0.59    1.83    4.07    0.69    0.26    2.00    3.41    4.44    0.89    0.42    0.39    0.11    0.96    3.30    3.32    3.53    4.60    4.15
199301    5.31   -0.12   -0.03    2.63    0.60   -1.26   -0.56    2.46    2.41    2.03   -1.36   -1.51   -0.97   -0.71   -0.37    2.04    2.94    0.69    5.52
199302    0.98   -1.51    0.68    2.78   -2.06   -0.49    0.03    3.30    2.44   -2.05   -2.09   -0.40   -0.60   -0.74    0.97    3.32    3.27    2.70    2.00
199303    2.95    1.87    2.57    3.03    2.00    2.30    2.29    2.66    3.26    2.26    1.64    1.61    3.11    1.32    3.45    2.62    2.71    3.08    3.57
199304   -0.27   -4.29   -2.45   -2.48   -4.42   -2.65   -3.57   -2.15   -2.27   -5.59   -2.75   -4.05   -1.02   -4.88   -2.02   -1.61   -2.79   -1.54   -3.52
199305    4.64    4.22    2.56    1.33    5.18    2.20    3.28    1.75    0.93    5.93    4.14    2.31    2.07    4.55    1.84    1.63    1.90    0.71    1.33
199306    1.39   -1.15    0.68    2.33   -0.94   -1.88    0.70    2.88    2.43   -1.35   -0.37   -1.56   -2.23   -0.20    1.76    3.46    2.19    2.03    3.13
199307    1.66   -0.88   -0.86    1.31   -0.72   -2.78   -0.08    0.97    1.86    0.17   -1.47   -1.20   -4.09   -0.39    0.34    1.45    0.64    1.12    2.96
199308    5.30    4.05    3.53    3.51    3.74    3.91    3.73    2.81    4.33    4.14    3.40    4.72    3.23    3.90    3.50    3.27    2.49    4.33    4.35
199309   -0.97    0.55   -0.37    0.71    0.16    0.65   -0.65   -0.19    1.57   -0.23    0.50    1.37    0.03   -0.61   -0.70    0.06   -0.37    1.09    2.26
199310    6.14    2.31    1.79   -1.45    2.75    2.73    1.11    0.08   -2.11    3.43    2.17    1.40    3.90    1.84    0.10    1.04   -0.60   -1.76   -2.61
199311   -1.05   -0.81   -1.26   -3.25   -0.64    0.60   -2.18   -3.29   -3.17    0.18   -1.33   -1.18    2.13   -1.94   -2.51   -3.20   -3.35   -3.55   -2.63
199312    2.25    1.36    2.13    1.79    1.50    2.09    1.66    1.95    1.99   -0.12    2.89    1.07    2.93    1.72    1.58    2.52    1.54    2.17    1.71
199401    5.18    3.01    2.86    2.39    3.20    2.49    2.84    2.48    3.04    4.00    2.54    2.59    2.41    2.75    2.97    3.73    1.56    2.63    3.62
199402   -4.57   -0.70   -2.51   -3.13   -0.38   -2.21   -2.04   -3.16   -3.40    0.33   -0.97   -1.40   -2.88   -1.71   -2.52   -3.64   -2.79   -3.96   -2.59
199403   -5.27   -4.57   -4.33   -3.77   -5.21   -4.38   -3.87   -3.92   -3.90   -5.81   -4.70   -3.18   -5.37   -4.44   -3.04   -4.34   -3.61   -3.73   -4.13
199404    0.57    0.63    1.28    1.34    0.73    1.08    0.41    2.34    1.50   -0.45    1.71    0.40    1.66   -0.17    1.22    3.96    1.14    2.60   -0.06
199405    0.15    0.57    1.42    1.04    0.48    1.53    1.70   -0.11    1.50   -0.77    1.50    0.77    2.17    2.75    0.22   -0.83    0.44    1.00    2.22
199406   -3.64   -3.45   -1.98   -2.22   -3.11   -2.81   -2.30   -1.68   -2.40   -2.69   -3.45   -4.16   -1.70   -2.74   -1.67   -1.27   -1.99   -2.37   -2.44
199407    3.30    3.44    3.01    2.76    2.45    4.27    2.30    3.54    2.74    2.51    2.41    5.40    3.11    1.77    3.02    4.10    2.81    3.04    2.37
199408    6.21    5.50    3.89    3.23    5.60    4.60    4.07    2.83    4.03    7.07    4.52    5.30    3.86    3.45    4.93    3.60    1.85    4.47    3.50
199409   -0.65   -1.21   -1.56   -4.40   -1.55   -1.00   -1.49   -2.71   -4.66   -1.43   -1.64   -0.56   -1.46   -1.15   -1.94   -1.77   -3.93   -5.26   -3.90
199410    1.04    2.40    1.63    1.60    2.12    2.28    0.43    3.52    0.66    2.58    1.76    2.94    1.58    0.62    0.18    3.73    3.23    0.48    0.89
199411   -4.37   -3.76   -3.00   -3.93   -3.63   -3.71   -3.51   -2.06   -4.82   -4.60   -2.88   -4.00   -3.39   -4.13   -2.66   -1.80   -2.42   -4.04   -5.77
199412   -0.18    0.95    2.35    0.59    1.08    2.77    2.00    0.67    0.39    1.33    0.89    0.71    4.99    1.79    2.28    0.48    0.92    0.84   -0.17
199501    1.01    1.66    2.33    3.57    1.70    1.47    2.07    3.13    4.31    0.04    2.96    1.57    1.37    2.06    2.07    3.70    2.36    4.73    3.77
199502    4.12    3.44    3.83    5.11    3.18    4.50    4.16    2.74    6.02    2.92    3.38    3.92    5.09    4.12    4.20    2.13    3.58    6.48    5.44
199503    2.92    3.56    2.36    1.71    3.49    2.64    2.42    2.75    1.34    3.28    3.64    3.70    1.56    2.48    2.34    3.04    2.36    2.35    0.04
199504    3.87    1.54    2.59    3.63    1.14    1.74    2.76    3.14    4.33    1.44    0.92    2.28    1.17    2.02    3.78    3.66    2.44    4.61    3.96
199505    0.65    2.50    3.71    5.77    2.24    3.89    2.85    4.88    5.63    2.08    2.35    3.00    4.83    2.40    3.46    4.06    6.02    5.60    5.65
199506    4.84    4.43    1.80    2.69    4.48    2.55    3.01    1.23    3.30    4.99    4.10    4.34    0.70    2.93    3.12    0.93    1.63    2.81    3.95
199507    6.29    4.92    3.55    3.69    5.33    3.65    3.49    3.89    3.78    6.38    4.36    4.19    3.23    2.77    4.66    4.16    3.54    2.47    4.89
199508    2.97    0.31    0.19    3.45    0.91   -0.66    0.45    1.79    3.68    1.13    0.71   -0.75   -0.58    0.50    0.37    0.80    3.04    3.08    4.19
199509    1.61    2.98    4.36    4.76    2.80    4.83    3.37    4.78    4.08    1.79    3.74    3.31    6.05    3.80    2.68    3.83    5.95    3.87    4.25
199510   -6.66   -1.32    0.27   -2.14   -1.36   -0.41   -0.49    0.42   -2.65   -1.01   -1.69   -1.25    0.26    0.63   -2.28    1.80   -1.24   -1.17   -3.87
199511    3.17    4.54    4.13    4.75    4.12    5.30    4.13    2.42    6.05    3.12    5.06    5.30    5.29    3.36    5.41    2.37    2.49    5.08    6.87
199512    1.14    0.13    2.28    2.08   -0.15    1.39    2.53    1.79    2.59    0.24   -0.52    0.65    1.96    3.41    1.11    2.27    1.19    4.45    1.05
199601    2.16    1.72    3.38    2.95    1.58    2.85    3.75    2.16    3.61    1.36    1.79    1.99    3.50    2.30    6.14    2.46    1.78    2.97    4.16
199602    3.35    2.50    1.14    1.72    3.31    0.62    2.32    0.77    1.70    3.82    2.85    1.01    0.33    1.32    3.90    0.01    1.74    0.00    3.13
199603    0.39    1.57    0.81    1.31    1.10    1.16    1.36    0.12    2.34    1.01    1.18    2.47    0.20    1.36    1.35    0.66   -0.55    0.85    3.54
199604    7.34    3.48    1.52    0.79    4.36    1.35    1.67    2.36   -0.30    5.40    3.38    1.85    0.98    2.42    0.48    2.06    2.74   -1.03    0.31
199605    4.65    2.70    2.74    2.36    3.51    2.56    2.09    2.45    2.52    2.35    4.62    1.15    3.62    2.37    1.64    2.73    2.09    1.87    3.05
199606   -5.03   -1.44    0.43   -0.10   -1.72   -0.07   -0.03    0.98   -0.53   -3.00   -0.53   -0.90    0.53    0.72   -1.25    1.25    0.64    0.70   -1.53
199607  -12.17   -6.46   -4.69   -2.73   -7.17   -5.24   -4.65   -2.39   -3.53  -10.14   -4.81   -5.03   -5.42   -5.54   -3.51   -3.31   -1.57   -4.26   -2.65
199608    3.87    3.31    2.26    4.21    3.33    3.10    0.95    4.55    3.64    3.96    2.86    3.25    2.97    1.52    0.24    4.01    5.03    3.72    3.54
199609    4.63    6.16    4.96    4.60    6.03    5.99    4.12    5.28    4.32    7.55    4.87    6.42    5.61    4.55    3.57    5.62    4.98    5.22    3.26
199610   -3.54   -0.11    2.47    4.37   -0.89    1.09    3.00    4.83    3.87   -2.85    0.63    1.41    0.81    3.72    2.06    4.56    5.06    3.71    4.06
199611    2.66    6.10    7.15    8.79    5.11    7.50    6.78    8.83    8.32    6.09    4.37    7.99    7.06    6.94    6.58    8.15    9.43    9.21    7.25
199612    1.21   -1.33   -1.01   -1.86   -0.81   -2.65   -0.24   -0.58   -1.79   -0.99   -0.67   -2.29   -2.98   -0.98    0.72    1.03   -1.96   -2.10   -1.42
199701    2.69    5.81    5.49    5.54    4.67    6.49    4.81    6.13    6.06    2.27    6.52    7.92    5.16    5.81    3.53    7.63    4.84    6.56    5.44
199702   -3.29   -1.36    1.19    1.65   -2.58    0.66    2.54    0.12    2.36   -4.98   -0.81    0.86    0.48    0.65    5.01   -0.50    0.67    1.96    2.86
199703   -5.06   -5.65   -3.18   -4.82   -5.81   -3.72   -3.86   -4.05   -5.02   -7.17   -4.85   -5.37   -2.16   -2.08   -6.07   -3.50   -4.54   -4.93   -5.13
199704   -1.53    5.81    4.50    4.85    5.35    5.77    3.91    5.28    4.30    0.13    8.94    6.60    5.01    4.62    2.98    4.90    5.61    4.24    4.38
199705   10.75    7.87    6.36    5.81    9.52    6.00    6.69    5.35    5.66   12.37    7.73    5.03    6.90    6.46    6.99    4.58    6.02    5.77    5.53
199706    4.76    4.05    4.02    5.03    2.52    5.86    3.98    4.61    3.77    2.24    2.71    6.79    5.02    3.55    4.56    2.12    6.74    4.42    2.98
199707    8.88    6.71    7.96    8.91    8.06    7.23    6.79    8.11    9.45    9.77    6.71    4.62   10.06    5.62    7.38    7.74    8.40    7.32   11.70
199708    0.88   -5.17   -3.73   -2.88   -4.75   -5.43   -3.30   -3.45   -1.55   -3.42   -5.83   -5.84   -5.02   -3.76   -3.07   -2.55   -4.15   -1.17   -1.93
199709    9.16    4.95    5.33    7.16    4.53    5.34    5.47    6.71    6.59    2.49    6.23    5.65    5.02    6.55    4.95    5.47    7.71    4.37    8.88
199710   -4.48   -3.39   -3.56   -2.37   -3.47   -3.75   -3.22   -1.93   -3.97   -2.76   -4.04   -3.27   -4.24   -3.73   -2.97   -3.33   -0.83   -4.78   -3.19
199711   -1.32    3.71    4.41    3.02    2.90    4.54    4.57    4.49    1.51    2.01    3.63    5.02    4.04    2.54    5.56    4.61    4.40    2.38    0.65
199712   -0.77    0.64    2.13    4.54   -0.34    1.55    2.22    4.50    4.31   -1.90    0.89    2.18    0.90    2.59    2.04    4.18    4.75    2.87    5.76
199801    2.30    1.73    0.83   -2.27    1.90    3.00   -0.73   -2.31   -1.38    3.84    0.42    1.47    4.59    0.46   -1.30   -1.31   -3.05   -1.60   -1.16
199802    6.21    7.95    6.92    7.90    9.24    6.60    6.57    7.12    8.96   10.88    7.94    5.95    7.26    7.96    5.89    7.34    6.95    6.74   11.12
199803    6.98    5.57    3.98    6.27    6.98    2.42    4.98    6.20    5.96    7.57    6.50    3.33    1.51    6.28    4.34    5.75    6.55    4.94    6.91
199804    2.65    1.64    0.87    0.84    1.99    1.19    0.84    0.05    1.72    1.62    2.29    1.05    1.34    0.80    0.85    0.06    0.04    0.47    2.84
199805   -5.12   -3.17   -1.89   -1.00   -3.36   -2.45   -1.65   -2.27    0.37   -5.05   -1.99   -2.84   -2.06   -2.43   -1.27   -2.30   -2.25   -3.20    3.53
199806    4.15    6.13    2.76    1.06    7.04    4.48    2.36    0.25    2.40   12.24    2.95    4.60    4.37    3.85    1.63    0.87   -0.21    0.15    4.26
199807   -3.81   -2.70   -0.02   -3.99   -2.10   -2.59   -1.16   -0.45   -3.50   -0.47   -3.91   -3.93    0.03   -1.53   -0.83    2.23   -4.81   -4.04   -2.78
199808  -20.66  -14.78  -14.77  -17.34  -16.22  -13.35  -13.14  -15.50  -19.42  -15.85  -16.63  -11.72  -16.38  -17.13   -9.60  -16.43  -13.87  -18.73  -20.32
199809   14.32    6.45    6.92    2.40    6.97    6.48    6.35    6.31    0.15   10.81    2.64    5.42    8.56    5.66    6.91    6.54    5.91   -2.23    3.39
199810    5.71    7.45    7.84    7.91    6.50    8.99    8.01    6.26    9.77    3.10   10.63    9.37    8.24   10.75    5.80    7.01    5.11   11.14    8.01
199811   10.45    6.70    5.96    5.19    6.80    5.36    5.98    7.26    5.50    8.44    4.95    6.48    3.18    5.56    6.33    8.91    4.71    5.35    5.73
199812   11.65    7.78    5.54    0.79    9.25    6.61    3.62    3.01    1.55   13.29    4.52    4.82   10.19    5.63    1.93    5.09   -0.35    0.83    2.58
199901   10.96    4.92    0.76    1.83    5.75    3.61   -1.90    1.41    3.43    9.44    1.10    3.19    4.42    0.81   -4.21    2.65   -0.96    1.72    5.88
199902   -2.80   -3.95   -4.23   -2.28   -5.54   -1.79   -3.08   -5.62   -1.64   -7.71   -2.58   -0.56   -4.13   -2.17   -3.90   -6.72   -3.44    0.01   -3.89
199903   10.02    4.13    1.05    3.92    4.29    3.11    0.67    1.92    4.13    5.88    2.23    3.81    1.74    3.10   -1.56    1.08    3.55    5.27    2.49
199904    5.06    1.19    7.67    8.01    1.22    1.22   10.13    9.74    6.76   -0.24    3.17    1.14    1.39    9.92   10.33    9.41   10.37    6.91    6.53
199905   -3.43   -2.15   -0.60   -1.46   -1.57   -2.25   -1.01   -0.31   -2.04   -1.64   -1.47   -3.35   -0.07   -1.79   -0.27   -0.26   -0.41   -1.28   -3.17
199906    3.31    7.13    3.90    2.00    6.48    6.90    3.17    4.47    1.69    9.15    3.13    8.46    3.87    4.70    1.76    5.48    2.57    3.12   -0.44
199907   -3.06   -2.70   -3.73   -3.96   -3.05   -2.13   -4.29   -3.46   -3.81   -4.37   -1.47   -1.76   -3.05   -4.28   -4.32   -2.87   -4.16   -2.14   -5.85
199908   -0.76    0.28   -3.79   -3.46    2.05   -4.66   -3.14   -3.60   -3.04    2.24    1.83   -4.44   -5.19   -4.92   -0.56   -3.24   -4.04   -4.62   -1.01
199909   -2.01   -2.31   -3.33   -4.32   -2.34   -2.40   -3.36   -3.88   -5.09   -1.53   -3.28   -2.23   -2.81   -2.09   -5.12   -4.38   -3.25   -6.11   -3.84
199910    5.96    6.30    6.71    4.87    8.24    2.09    8.07    5.14    3.84    7.17    9.52    0.80    5.40   10.78    4.56    4.19    6.27    3.07    4.77
199911    8.63    4.25   -2.35   -0.40    4.61    1.48   -2.17   -0.66   -1.83    7.20    1.58    3.15   -2.60   -1.66   -2.89   -2.51    1.49   -1.71   -1.96
199912   13.38    8.28    0.24    4.45   10.79    0.07    1.38    1.87    4.00   14.21    6.45    0.60   -1.28    1.38    1.38   -0.94    5.02    1.63    6.81
200001   -0.50   -4.68   -3.69   -7.70   -5.79   -1.89   -3.49   -5.30   -7.59   -8.49   -2.12   -0.96   -4.36   -3.48   -3.49   -2.90   -7.84   -7.12   -8.11
200002   17.90    1.24   -6.31   -3.75    3.64   -6.57   -5.74   -4.78   -5.26    7.00   -0.64   -6.46   -6.86   -6.20   -5.09   -7.44   -1.81   -3.69   -7.05
200003   -4.24    9.07   10.02   12.58    8.44   10.55   10.96   11.67   11.70    8.52    8.33   11.32    8.44   11.81    9.76    9.75   13.68   11.53   11.91
200004   -9.11   -4.15   -1.11    1.00   -4.90   -1.53   -1.58    0.66    2.25   -8.02   -0.58   -1.56   -1.43   -1.76   -1.32    1.82   -0.52    1.16    3.56
200005   -8.27   -3.34    1.48   -1.70   -3.86   -0.55    0.94    0.54   -2.75   -6.82   -0.05   -1.62    2.51    1.44    0.22    1.44   -0.39   -0.90   -4.91
200006   10.93    5.16   -5.43   -0.79    6.47   -0.79   -5.49   -0.77   -3.65    9.85    2.54    0.98   -5.92   -5.03   -6.15   -4.08    2.72   -4.69   -2.39
200007   -9.49   -2.85    5.19    4.64   -3.19    1.19    4.15    6.17    3.91   -3.69   -2.28   -0.97    5.71    3.55    5.37    6.48    5.68    3.99    3.66
200008   14.03    6.22    9.24    9.18    6.73    4.98    9.60   10.80    7.79    8.13    4.21    3.50    7.89   11.15    6.54   10.55   11.18    8.19    6.59
200009   -8.67   -6.14    0.08    4.13   -7.49    0.35    1.34    2.25    2.85   -8.29   -5.99    1.33   -1.50    0.78    2.53   -0.06    5.89    3.16    1.94
200010  -11.54   -1.52    1.22    1.18   -3.05    4.53    1.97   -1.15    3.90   -5.50    1.42    6.20    1.20    2.23    1.43   -0.23   -2.49    4.37    2.48
200011  -26.33   -9.55   -2.82   -2.42  -11.25   -1.83   -2.08   -3.83   -3.21  -15.06   -4.76   -1.73   -2.03   -2.72   -0.72   -5.47   -1.30   -3.45   -2.50
200012    2.03   -1.24    9.08   10.62   -1.70    2.72    8.99   11.54   10.89   -3.42    0.92    0.66    7.03    9.03    8.90   12.42   10.24   11.18   10.03
200101    7.58    3.80    1.08    1.91    4.71    0.70   -0.83    3.19    1.60    8.67   -1.22    0.13    1.82   -1.13   -0.09    3.77    2.35    2.15   -0.04
200102  -20.53  -10.57   -3.13    0.68  -12.70   -2.65   -1.80   -2.29    2.16  -16.52   -6.41   -1.46   -4.94   -2.98    1.19   -2.93   -1.36    3.33   -1.38
200103  -14.12   -7.68   -2.71   -1.10   -8.82   -3.58   -3.51    0.16   -1.33  -11.09   -5.48   -3.35   -4.03   -4.79   -0.35    0.83   -0.78   -0.86   -2.81
200104   12.37    8.88    5.22    4.92   10.16    4.66    5.58    4.59    4.89   13.25    5.86    4.31    5.36    5.93    4.77    4.34    4.95    3.77    8.54
200105    0.83    0.09    3.60    2.55   -0.37    2.45    3.21    4.49    0.95   -0.41   -0.30    1.84    3.67    3.39    2.79    4.25    4.83    0.79    1.47
200106   -1.98   -1.89   -0.76    0.53   -1.31   -2.87   -0.63   -0.91    1.31   -0.67   -2.28   -4.00   -0.65   -1.53    1.55   -1.16   -0.56    2.55   -2.50
200107  -10.74   -1.23   -0.85    0.37   -1.25   -0.87   -0.88   -0.31   -0.37   -3.95    1.07   -1.15   -0.57   -1.97    0.59   -1.48    1.01    0.78   -2.76
