Month     Less0   Lo30    Med40   Hi30    Lo20    Qnt2    Qnt3    Qnt4    Hi20    Lo10    Dec2    Dec3    Dec4    Dec5    Dec6    Dec7    Dec8    Dec9    Hi10
198801    4.46    1.79    3.90    7.84    2.10    3.20    3.87    4.87    8.18    1.90    2.32    1.37    5.06    6.60    1.56    2.26    7.04    7.68    8.67
198802    8.60    5.65    5.73    3.16    6.41    4.27    6.17    5.24    2.97    7.13    5.66    4.60    3.94    5.84    6.48    7.27    3.62    2.43    3.48
198803    1.28   -2.10   -2.40   -1.99   -1.36   -2.70   -2.83   -1.85   -1.93   -1.86   -0.82   -3.17   -2.25   -1.77   -3.77   -1.53   -2.12   -2.65   -1.24
198804    2.61   -0.25    0.54    2.27    0.20   -0.26    0.92    1.17    2.26    0.80   -0.43   -0.90    0.35    0.00    1.75   -0.17    2.27    2.33    2.20
198805   -2.19   -0.04   -0.16    1.86    0.33    0.11   -0.60    0.71    1.97    0.18    0.50   -0.59    0.79   -0.13   -1.01   -0.42    1.62    2.33    1.62
198806    4.19    5.18    6.13    4.17    5.71    4.86    6.96    4.20    4.50    7.21    4.07    4.40    5.29    5.78    8.03    5.22    3.38    3.95    5.03
198807    0.51   -1.75   -0.27   -0.41   -1.76   -1.44   -0.71    0.50   -0.48   -1.35   -2.12   -1.72   -1.04   -1.12   -0.09    1.47   -0.29   -0.87    0.16
198808   -3.59   -2.85   -2.46   -2.82   -3.29   -2.03   -3.09   -2.51   -2.38   -2.74   -3.77   -1.94   -2.15   -3.89   -1.92   -1.26   -3.58   -1.95   -3.07
198809    2.36    4.69    3.86    3.55    5.06    4.03    4.51    2.42    4.04    4.43    5.63    3.91    4.20    4.20    4.96    2.11    2.70    4.38    3.48
198810   -0.66    0.76    2.74    2.58   -0.46    3.07    3.68    1.72    2.53   -1.02    0.03    3.35    2.68    3.02    4.63    0.62    2.67    1.47    4.25
198811   -1.76   -1.72   -2.22   -0.99   -1.54   -2.55   -1.98   -1.12   -1.30   -1.73   -1.38   -2.09   -3.18   -2.47   -1.28   -1.89   -0.46   -1.62   -0.79
198812    2.84    2.49    2.19    1.58    2.44    2.26    2.80    1.54    1.39    2.42    2.45    2.60    1.80    2.95    2.59    1.10    1.90    1.59    1.08
198901    7.49    6.70    6.25    7.07    6.25    6.88    6.56    6.55    7.06    7.37    5.26    7.67    5.82    6.43    6.74    5.89    7.09    6.67    7.69
198902    0.07   -2.00   -1.64   -1.83   -1.87   -2.28   -1.52   -1.59   -1.86   -1.42   -2.26   -2.29   -2.26   -2.21   -0.57   -1.35   -1.79   -1.46   -2.49
198903    5.90    2.34    1.47    2.67    2.13    3.21    0.97    2.52    1.82    3.23    1.15    2.78    3.81   -0.84    3.42    0.54    4.13    2.53    0.69
198904    3.81    6.03    4.42    5.01    6.64    5.17    4.77    4.01    4.81    6.12    7.11    4.75    5.74    4.86    4.66    2.31    5.36    5.99    2.86
198905    4.43    4.87    3.83    3.73    5.24    4.17    3.55    3.70    3.91    4.82    5.61    4.09    4.27    2.77    4.68    4.06    3.42    4.06    3.65
198906   -0.56   -1.45   -0.21    0.00   -1.95   -0.69   -0.21   -0.17    0.49   -1.60   -2.25   -0.38   -1.11   -0.11   -0.36    0.67   -0.82   -0.29    1.85
198907    8.16    9.34    7.75    6.97    8.83   10.18    7.68    6.64    6.71    7.85    9.91   10.22   10.14    8.01    7.04    5.84    7.82    6.38    7.33
198908    1.54    1.11    1.86    3.57    1.49    0.95    2.08    1.43    4.39    1.89    1.05    0.48    1.51    2.11    2.00    1.77    0.93    2.61    7.72
198909    2.70    0.73   -0.98   -0.13    0.75    0.65   -1.60   -0.51   -0.32    0.10    1.47    0.68    0.61   -2.17   -0.45   -1.20    0.51    0.98   -2.62
198910   -4.03   -1.91   -3.02   -3.51   -2.24   -2.02   -3.61   -2.46   -3.67   -3.00   -1.38   -1.35   -2.79   -3.18   -4.44   -2.10   -2.97   -1.48   -7.70
198911    0.45    2.28    1.90    1.28    2.01    3.33    1.37    1.57    0.93    2.11    1.90    2.72    4.04    1.03    2.06    0.99    2.41    1.73   -0.66
198912    2.51    1.20    1.04    3.52    1.29    0.81    0.81    2.54    3.56    1.08    1.52    1.05    0.53    0.76    0.92    1.96    3.38    5.06    0.53
199001  -10.98   -7.27   -6.27   -7.65   -6.51   -7.58   -6.01   -7.77   -7.06   -4.84   -8.35   -8.53   -6.48   -5.50   -6.99   -6.55   -9.53   -7.00   -7.21
199002    2.40    1.04    1.71    1.96    1.39    0.73    1.80    1.78    2.17    1.89    0.83    0.45    1.04    1.68    2.03    2.13    1.25    1.38    3.86
199003    3.50    3.26    2.57    1.52    3.39    2.59    3.45    1.84    1.21    2.67    4.23    3.04    2.09    4.20    1.99    1.39    2.52    0.79    2.11
199004   -4.05   -1.42   -2.35   -4.11   -1.41   -2.12   -1.67   -3.50   -4.13   -2.07   -0.67   -1.44   -2.90   -0.32   -4.36   -3.12   -4.06   -3.45   -5.52
199005    8.29   11.23    9.32    6.84   12.02    9.98    9.43    7.90    6.72   11.35   12.77    9.85   10.12    9.47    9.36    8.37    7.21    6.38    7.45
199006   -4.14    1.88   -0.41   -2.46    1.68    1.00   -0.21   -1.40   -2.51    2.31    0.97    2.23   -0.41    1.06   -2.85   -0.78   -2.33   -2.52   -2.48
199007   -6.29   -0.96   -1.09   -0.64   -0.29   -1.20   -1.66   -0.12   -1.75   -1.24    0.57   -2.99    0.01   -2.08   -1.15   -1.17    0.84   -3.77    0.25
199008  -13.26   -9.25   -9.15   -9.69   -9.01   -9.21   -9.40   -8.77  -10.66   -8.90   -9.10  -10.02   -8.68   -9.99   -8.70   -9.17   -8.40  -10.81  -10.53
199009   -9.70   -6.75   -3.90   -5.59   -6.76   -7.16   -3.22   -2.46   -6.50   -7.21   -6.37   -6.69   -7.47   -2.34   -4.28   -0.23   -4.43   -5.73   -7.22
199010   -5.19   -0.92   -1.21   -0.15   -1.01   -1.04   -1.81    1.11   -1.55   -1.58   -0.52   -0.62   -1.31   -2.44   -1.06    0.56    1.62    0.73   -3.73
199011   11.62    8.45    5.96    5.63    8.74    7.61    5.54    5.47    5.14   10.02    7.62    7.54    7.65    7.45    3.24    4.64    6.22    5.81    4.47
199012    4.43    3.29    2.67    3.28    3.12    3.47    2.52    3.31    2.46    3.37    2.90    3.81    3.24    3.37    1.45    2.24    4.28    2.97    1.93
199101    8.53    5.48    4.72    5.10    5.82    5.13    5.89    1.65    6.97    6.73    5.01    4.42    5.60    8.22    2.92    0.20    2.92    7.17    6.75
199102   11.82    8.28    7.13    6.64    8.22    8.45    7.27    5.57    6.89    8.95    7.57    8.46    8.45    7.50    6.96    4.66    6.34    5.88    7.98
199103    8.16    4.25    2.65    1.16    3.98    4.58    1.65    2.25    0.74    3.75    4.20    5.09    4.25    0.86    2.71    2.92    1.68    0.80    0.69
199104    1.87   -0.71    0.31    1.40   -0.57   -0.19    0.01    1.06    1.62    0.25   -1.32   -1.16    0.45   -1.54    2.03    0.99    1.12    1.43    1.83
199105    3.33    4.44    3.43    4.94    4.64    4.27    3.71    2.10    6.29    5.83    3.54    3.80    4.58    4.88    2.25    0.70    3.30    4.42    8.23
199106   -8.12   -4.71   -4.05   -4.30   -5.05   -3.91   -4.66   -3.04   -4.73   -3.81   -6.24   -3.63   -4.10   -6.08   -2.84   -2.20   -3.75   -4.78   -4.69
199107    4.39    6.31    3.36    4.71    6.60    3.81    3.52    4.05    5.20    7.84    5.15    5.45    2.80    3.15    3.76    3.82    4.34    4.74    5.88
199108    1.82    3.32    2.35    2.86    3.45    3.33    2.23    1.40    4.04    4.20    2.56    2.93    3.58    2.92    1.78    0.98    1.94    2.65    6.11
199109    0.12   -2.07   -0.38   -1.51   -2.22   -1.79    0.01   -0.22   -1.33   -1.41   -3.21   -1.62   -1.89   -0.98    0.66    0.93   -1.65   -1.35   -1.29
199110    3.33    1.73    1.02    2.83    2.29    1.09    0.97    1.27    2.99    2.79    1.67    0.02    1.77   -0.44    1.88    0.16    2.71    3.20    2.68
199111   -6.58   -1.77   -4.14   -5.84   -1.59   -3.43   -3.76   -4.88   -6.89    0.05   -3.63   -2.33   -4.12   -4.04   -3.59   -4.78   -5.00   -6.62   -7.28
199112    8.21   14.08    9.98    8.33   14.19   13.88    9.18    7.26    7.95   14.97   13.19   13.72   13.98   10.04    8.65    6.15    8.64    9.24    6.07
199201    6.99   -1.85   -1.31    2.69   -2.06   -2.02   -0.45   -0.59    6.20   -3.61   -0.01   -1.17   -2.56    2.11   -2.03   -1.04   -0.04    5.08    7.87
199202    4.09    0.38    1.25    3.00    0.57    1.38    0.40    1.57    4.06    0.97    0.06   -0.22    2.41    1.07   -0.04    1.10    2.12    3.57    4.77
199203   -2.76   -2.89   -2.18   -0.51   -3.29   -2.06   -2.69   -0.10   -2.47   -3.46   -3.07   -1.63   -2.33   -2.58   -2.76   -1.14    1.13   -1.97   -3.20
199204   -0.27   -0.78    3.53    3.22   -0.96    0.50    4.30    5.01    2.12   -2.24    0.69   -0.21    0.94    2.67    5.37    5.78    4.11    2.29    1.87
199205    0.32    0.95    0.70    0.06    0.97    0.88    0.72    0.18    0.29    1.74    0.01    0.86    0.89    0.85    0.64    0.43   -0.12    0.38    0.16
199206   -1.00   -3.04   -0.99   -2.24   -3.71   -1.19   -0.65   -1.47   -2.63   -3.47   -4.03   -0.95   -1.34   -1.86    0.11   -1.09   -1.93   -2.24   -3.21
199207    2.15    3.33    4.57    5.21    3.80    4.46    3.12    5.18    4.95    3.38    4.36    2.00    6.41    3.37    2.87    4.83    5.44    5.42    3.88
199208   -8.20   -1.41   -2.15   -0.92   -1.26   -1.67   -2.96   -0.99   -1.24   -1.89   -0.44   -1.84   -1.54   -4.00   -1.89   -1.46   -0.62   -0.86   -2.14
199209    0.58    0.43    2.34    1.60   -0.07    2.49    2.51    1.29    1.74   -0.60    0.62    1.87    2.97    1.86    3.16    1.05    1.48    1.72    1.79
199210    0.76    2.29    0.96   -0.35    2.00    1.58    1.42   -0.18    0.32    1.40    2.75    3.11    0.44    1.90    0.93    0.83   -0.95   -0.30    1.78
199211    7.37    5.06    3.88    2.23    4.82    4.68    5.16    1.08    3.67    4.98    4.62    5.72    3.89    5.41    4.90    1.31    0.91    2.94    5.34
199212    3.52    0.07    1.77    3.98   -0.24    0.82    2.31    3.13    4.19   -1.64    1.53    0.92    0.73    2.13    2.49    2.29    3.78    4.77    2.91
199301    5.62   -0.48    0.67    2.31   -0.38   -0.30    0.64    1.71    2.91    0.61   -1.60   -0.76    0.05    0.95    0.34    1.66    1.75    2.15    4.64
199302   -0.06   -1.97    0.72    4.12   -2.44   -0.90    0.80    4.08    3.49   -3.30   -1.36   -0.68   -1.07    1.04    0.56    3.25    4.72    3.32    3.87
199303    4.27    1.84    2.45    2.89    1.76    1.63    3.14    2.89    2.71    1.04    2.66    2.04    1.31    2.56    3.73    2.67    3.06    2.37    3.46
199304    0.89   -4.07   -3.28   -1.41   -4.46   -4.56   -3.10   -1.07   -0.98   -6.21   -2.34   -3.02   -5.78   -3.83   -2.37   -0.08   -1.81   -0.64   -1.72
199305    3.32    4.51    2.32    1.98    4.89    2.50    2.89    1.93    2.10    5.95    3.64    3.48    1.71    3.76    2.03    2.02    1.86    1.97    2.39
199306    2.42   -0.88    0.14    2.57   -0.84   -0.48    0.57    1.05    2.96   -1.60    0.07   -1.00   -0.05   -0.60    1.74   -0.48    2.21    3.30    2.20
199307    1.52   -1.71   -0.20    1.38   -0.66   -2.70    0.16    0.82    1.70   -1.14   -0.15   -3.66   -1.58    0.74   -0.52    0.73    0.89    1.84    1.42
199308    5.22    3.79    3.54    3.95    3.25    4.01    3.72    3.37    4.46    3.79    2.68    4.83    3.07    3.41    4.09    3.70    3.13    4.52    4.36
199309   -2.10    0.64   -0.24    0.32    0.73    0.27   -0.52   -0.43    1.06    1.92   -0.52    0.48    0.04   -0.43   -0.64    0.17   -0.87    0.25    2.61
199310    5.83    2.71    0.95    0.15    3.27    2.11    0.33    0.25    0.12    3.74    2.76    1.65    2.66   -0.66    1.53    0.32    0.20    1.34   -2.15
199311   -0.34   -0.19   -1.33   -3.97   -0.54   -0.43   -0.93   -3.01   -4.18   -0.51   -0.58    0.50   -1.51   -0.85   -1.01   -2.17   -3.64   -4.60   -3.36
199312    1.86    1.71    2.68    0.85    1.52    2.47    2.67    0.62    1.79    0.31    2.82    2.06    2.94    3.33    1.88    2.33   -0.68    1.58    2.20
199401    5.57    2.06    3.68    2.68    2.33    2.38    4.20    2.90    2.45    4.09    0.47    1.56    3.35    4.07    4.35    2.69    3.06    1.75    3.77
199402   -4.33   -1.85   -1.39   -3.89   -1.21   -2.04   -1.67   -3.12   -3.57   -1.12   -1.31   -3.08   -0.80   -1.48   -1.91   -1.43   -4.44   -4.05   -2.67
199403   -4.69   -4.85   -4.27   -3.82   -5.28   -4.29   -4.00   -3.95   -4.02   -5.99   -4.50   -4.01   -4.62   -3.50   -4.61   -4.51   -3.50   -4.19   -3.70
199404    0.54    0.80    1.41    0.96    0.15    2.00    1.35    0.57    1.30    0.11    0.20    2.03    1.95    0.58    2.30    0.79    0.39    1.16    1.57
199405    0.41    1.14    1.51    0.02    0.31    1.87    2.46   -0.04   -0.07    0.03    0.62    2.71    0.89    2.89    1.94   -0.28    0.16   -0.65    0.98
199406   -4.18   -3.15   -2.67   -1.28   -2.74   -3.34   -2.49   -2.09   -1.32   -2.88   -2.59   -3.90   -2.68   -3.71   -1.02   -3.18   -1.22   -0.76   -2.32
199407    3.54    3.32    2.75    3.32    3.00    2.77    3.22    3.07    3.41    2.39    3.61    4.07    1.39    3.63    2.74    2.93    3.21    4.14    2.12
199408    7.68    5.56    4.17    2.37    6.83    3.64    4.48    3.12    1.72    7.43    6.25    2.56    4.81    5.26    3.53    3.09    3.16    0.59    3.76
199409   -1.14   -0.71   -2.59   -3.04   -0.09   -2.29   -2.78   -2.76   -2.98   -0.49    0.31   -2.24   -2.34   -2.10   -3.61   -2.41   -3.12   -3.19   -2.62
199410    0.62    2.44    1.13    2.51    2.57    1.92    1.93    1.04    2.09    3.15    2.00    2.13    1.69    2.57    1.15   -0.89    3.01    2.78    0.88
199411   -4.25   -2.58   -4.34   -3.36   -2.47   -3.17   -4.23   -4.05   -3.80   -3.14   -1.79   -2.88   -3.49   -4.15   -4.34   -5.28   -2.84   -3.53   -4.28
199412    0.52    1.46    1.95    0.27    0.46    3.12    2.09    1.02   -0.03    1.29   -0.35    3.97    2.21    2.26    1.88    1.43    0.63   -0.17    0.23
199501    1.77    1.89    2.03    3.44    1.26    3.57    1.51    3.07    2.54    1.25    1.27    3.41    3.76    1.79    1.16    1.60    4.49    2.54    2.52
199502    4.11    3.56    4.25    4.21    3.27    3.87    4.48    4.49    3.97    2.35    4.19    4.26    3.44    3.21    6.10    4.50    4.48    4.24    3.47
199503    2.69    3.20    2.60    1.87    3.71    2.13    2.52    2.55    1.71    2.58    4.80    2.02    2.25    2.29    2.80    3.07    2.05    2.09    0.98
199504    4.20    1.00    2.96    3.78    0.75    2.29    3.37    3.35    3.06    0.84    0.66    1.60    3.06    4.29    2.20    2.05    4.59    3.11    2.96
199505    1.05    2.83    3.72    4.95    2.99    2.82    3.82    4.47    4.95    2.02    3.93    2.44    3.24    3.63    4.06    3.94    4.96    5.80    3.33
199506    4.35    4.33    2.50    1.82    5.21    2.66    1.89    2.42    1.94    5.73    4.72    2.24    3.13    2.16    1.55    3.20    1.70    1.12    3.52
199507    6.18    4.69    3.28    4.37    5.19    3.98    2.66    3.66    4.49    6.20    3.88    3.74    4.28    2.56    2.82    3.33    4.16    4.59    4.36
199508    3.40    0.26    0.88    2.21    0.53    0.22    1.27    0.96    2.43    1.22   -0.37   -0.27    0.84    1.60    0.79    0.37    1.83    2.80    1.99
199509    2.04    4.01    4.10    3.59    3.21    5.01    4.66    3.06    3.96    3.45    2.89    5.56    4.31    5.86    2.89    3.13    2.95    4.29    3.56
199510   -6.42   -0.70   -0.45   -1.80   -0.77   -0.45   -1.51   -0.12   -1.87   -0.35   -1.34   -0.57   -0.29   -1.35   -1.74    0.95   -1.69   -1.14   -2.75
199511    3.45    4.87    3.67    4.82    4.43    4.49    5.18    3.39    4.56    4.06    4.93    5.69    2.96    5.54    4.64    2.14    5.26    4.05    5.21
199512    1.67   -0.03    2.59    2.24   -0.12    1.29    2.52    1.88    2.99   -0.18   -0.05    0.14    2.78    1.56    3.99    2.53    0.94    3.08    2.88
199601    2.19    2.63    2.53    3.31    1.79    4.12    2.48    2.69    2.50    1.52    2.16    4.20    4.02    1.46    4.00    1.29    4.72    2.27    2.78
199602    3.44    2.14    1.13    2.02    3.10    1.33    0.38    2.53    0.49    4.20    1.54    0.42    2.47    1.01   -0.54    1.04    4.61    0.10    0.96
199603   -0.15    0.75    1.79    0.84    0.94    1.19    1.40    0.93    1.69    0.53    1.53    0.40    2.18    1.26    1.62    2.02   -0.54    0.38    3.27
199604    6.44    2.79    1.90    1.15    3.67    1.42    1.09    1.81    1.96    4.09    3.06    1.17    1.74    1.33    0.73    3.23   -0.15    1.23    2.84
199605    4.34    3.61    2.12    2.05    3.59    3.31    1.71    2.20    1.78    3.73    3.38    3.64    2.90    2.40    0.67    2.00    2.49    1.71    1.85
199606   -4.40   -1.18    0.50   -0.48   -1.65    0.27    0.57    0.00   -0.80   -2.08   -1.03   -0.29    0.95   -0.15    1.68   -0.03    0.05    1.19   -3.13
199607  -12.46   -6.49   -3.97   -4.27   -6.97   -5.06   -3.98   -3.99   -4.08   -8.67   -4.17   -5.58   -4.35   -3.41   -4.45   -3.57   -4.52   -4.26   -3.87
199608    4.98    3.56    2.53    2.91    3.92    3.07    1.86    2.32    3.90    4.00    3.81    2.86    3.35    3.21    0.74    2.87    1.62    3.89    3.93
199609    4.56    6.38    5.25    3.28    6.83    6.07    4.36    4.55    2.96    6.83    6.84    5.50    6.85    4.80    3.99    5.20    3.69    3.70    2.04
199610   -2.89   -0.55    3.41    3.45   -1.46    1.87    3.31    4.33    2.70   -2.73    0.51    1.24    2.74    4.18    2.57    4.25    4.44    2.47    2.98
199611    2.48    6.22    7.84    7.18    6.22    7.08    7.16    7.35    8.30    5.78    6.89    6.21    8.25    6.33    7.88    8.56    5.75    9.22    7.15
199612    0.28   -1.80   -0.80   -0.99   -1.11   -2.64   -0.64   -0.17   -1.28   -0.02   -2.75   -3.10   -2.03   -1.41    0.04    0.16   -0.61   -1.52   -0.97
199701    3.75    5.88    5.89    4.10    5.82    5.49    5.20    6.73    3.45    4.43    8.00    5.99    4.83    5.17    5.22    8.07    4.94    3.52    3.38
199702   -3.55   -0.41    0.78    0.69   -1.63    1.76    1.63   -0.48    0.73   -2.78    0.10    1.94    1.53    1.63    1.62   -1.28    0.64   -0.03    1.70
199703   -6.77   -5.65   -3.61   -3.45   -6.88   -3.90   -4.24   -2.32   -3.59   -6.94   -6.79   -3.37   -4.59   -4.32   -4.16   -1.63   -3.28   -3.74   -3.40
199704   -1.66    6.10    4.66    3.35    6.57    5.85    3.42    3.57    4.48    5.81    7.69    5.25    6.65    4.37    2.62    4.76    1.93    4.91    3.95
199705   11.11    8.16    6.16    5.45    9.14    6.59    6.61    4.81    5.90   10.40    7.32    6.37    6.89    5.41    7.65    4.76    4.87    6.07    5.69
199706    4.12    4.68    4.00    3.93    4.14    5.75    3.79    3.67    2.90    2.11    7.14    5.68    5.84    5.18    2.61    2.54    5.29    4.26    1.22
199707    8.31    8.59    7.63    5.28    7.55    9.35    7.60    5.58    6.22    8.55    6.52   10.27    7.86    7.65    7.54    7.31    3.83    5.05    7.89
199708    0.98   -5.31   -3.59   -1.33   -5.39   -4.72   -3.78   -1.61   -1.67   -5.13   -5.66   -5.18   -3.93   -4.68   -2.72   -2.38   -0.80   -2.81   -0.16
199709    9.95    5.59    5.09    6.49    5.26    5.91    4.95    6.19    5.66    4.01    6.59    6.10    5.59    4.96    4.94    4.67    7.76    4.72    6.88
199710   -3.73   -3.25   -4.26   -1.40   -2.84   -4.04   -4.36   -2.27   -1.89   -3.75   -1.90   -3.89   -4.30   -3.84   -4.96   -3.89   -0.65   -1.97   -1.80
199711   -1.45    3.47    3.75    4.99    2.96    4.30    4.07    4.30    3.79    3.19    2.71    4.29    4.31    4.87    3.13    1.78    6.74    6.28    0.57
199712   -0.95    0.94    2.55    3.65    1.06    1.72    2.88    2.05    3.55   -0.67    2.83    0.75    3.34    3.89    1.67    0.14    3.81    2.71    4.68
199801    1.66    2.65   -1.64    0.12    2.38    1.91   -2.31   -1.19    0.41    2.78    1.98    3.08   -0.05   -2.39   -2.22   -2.21   -0.29    0.12    0.80
199802    5.89    7.99    8.07    4.70    9.07    7.06    8.07    4.48    6.77   10.99    7.13    6.32    8.34    8.70    7.29    7.61    1.75    5.01    9.14
199803    8.28    4.36    4.68    7.42    5.56    3.61    3.95    7.10    6.68    7.03    4.02    2.45    5.57    4.68    3.05    5.53    8.54    6.68    6.68
199804    1.45    1.88    1.63   -1.51    1.77    1.50    2.08   -0.92   -0.11    1.98    1.54    2.06    0.57    1.12    3.29    2.05   -3.57   -1.37    1.51
199805   -4.79   -3.10   -2.04   -0.32   -3.07   -2.43   -2.54   -1.98    0.86   -2.19   -4.03   -3.16   -1.23   -2.59   -2.49   -1.82   -2.13   -1.77    4.13
199806    3.48    6.67    1.36    0.67    7.84    4.43    0.51   -0.34    1.28   10.44    5.02    4.77    3.88    1.25   -0.40   -0.38   -0.30    0.92    1.70
199807   -2.79   -1.95   -1.44   -3.79   -2.21   -1.70   -0.18   -3.43   -3.02   -1.11   -3.25   -0.75   -2.64   -0.49    0.08   -2.36   -5.43   -3.20   -2.77
199808  -20.84  -16.10  -14.97  -12.09  -15.95  -16.76  -17.09   -8.92  -13.29  -17.21  -14.74  -16.75  -16.76  -18.37  -15.99   -8.64   -9.46   -8.67  -20.07
199809   14.51    6.64    4.85    7.44    6.20    5.59    4.89    7.85    6.85    8.82    3.73    8.63    2.40    3.70    5.87    7.43    8.67    7.82    5.23
199810    5.43    8.02    8.23    4.79    7.58    8.96    9.63    5.43    5.29    4.24   10.90    9.98    7.67   10.64    8.82    6.30    3.75    3.58    8.21
199811   12.16    6.62    6.61    3.55    6.94    5.14    7.83    4.62    4.28    7.03    6.85    5.25    5.00    7.12    8.41    5.91    2.07    4.41    4.04
199812   14.09    8.06    3.85    2.79    7.80    6.89    4.37    1.71    4.44    9.92    5.79    9.17    3.92    2.57    5.85    2.83   -0.59    4.79    3.79
199901   13.22    4.51    2.10   -1.21    5.16    1.29    4.37   -1.63   -0.31    7.35    3.00    1.68    0.74   -0.51    8.22   -0.89   -3.43   -3.96    6.29
199902   -2.51   -3.89   -4.28   -2.57   -3.94   -3.44   -4.77   -3.53   -3.02   -7.24   -0.56   -3.67   -3.11   -3.38   -5.78   -4.38   -1.41   -1.51   -5.51
199903   11.91    4.43    0.71    2.23    5.02    2.13   -0.13    1.76    1.32    5.70    4.37    1.78    2.62    0.48   -0.58    0.61    4.53    0.25    3.16
199904    3.19    0.99    8.41   10.36    0.75    4.12    5.65   14.22    9.60    0.65    0.84    2.10    6.97    6.68    4.87   15.09   12.23   11.27    6.81
199905   -4.91   -2.31   -0.33   -0.40   -2.57   -0.85   -1.39    1.31   -0.72   -1.99   -3.14   -1.11   -0.50   -0.25   -2.26    1.71    0.35    1.32   -4.27
199906    3.18    6.52    4.90    1.11    6.74    5.11    5.31    3.44    1.18    7.22    6.26    5.51    4.57    5.28    5.33    4.49    0.93    1.50    0.60
199907   -4.44   -3.10   -2.57   -2.68   -3.05   -3.08   -2.72   -1.52   -3.36   -4.33   -1.48   -3.32   -2.80   -2.07   -3.52   -1.48   -1.60   -2.30   -4.83
199908   -1.43    0.58   -3.92   -3.25    1.89   -3.77   -5.02   -3.53   -2.89    2.31    1.40   -4.43   -2.97   -5.66   -4.22   -3.36   -3.82   -4.39   -0.82
199909   -1.83   -2.79   -2.56   -1.84   -2.45   -4.10   -0.02   -3.79   -2.66   -1.67   -3.40   -4.19   -3.99   -0.65    0.76   -5.82   -0.54   -1.70   -3.93
199910    7.14    7.88    2.25    4.53    8.95    3.51    2.54    1.02    3.34    7.98   10.14    3.39    3.65    3.11    1.73   -2.46    6.37    1.46    5.90
199911    9.49    3.55    0.76   -1.41    4.35    0.85    0.43   -2.55    0.40    6.78    1.42    0.05    1.82    1.61   -1.27   -1.41   -4.15    1.53   -1.07
199912   14.66    8.25    1.90    2.82   10.05    0.50    1.55    2.61    4.17   13.03    6.26   -0.46    1.58    2.82   -0.29    3.96    0.66    2.12    6.94
200001    0.97   -5.25   -2.64   -5.76   -5.76   -2.28   -2.33   -5.42   -6.08   -8.08   -2.64   -2.55   -1.98   -3.54   -0.54   -5.55   -5.22   -3.90   -8.87
200002   18.96    2.51   -7.33   -4.46    3.87   -6.29   -7.26   -4.64   -4.84    6.38    0.69   -4.64   -8.09   -5.20  -10.21   -5.18   -3.83   -4.60   -5.16
200003   -6.37    8.67   11.43    9.06    8.24   11.40   12.55    7.72    9.51    8.35    8.09   11.16   11.67   11.78   13.72    7.33    8.31    7.66   12.04
200004  -11.74   -4.17   -1.25    1.84   -4.53   -3.34    0.52    3.13    1.93   -7.78   -0.22   -2.16   -4.67   -0.25    1.67    4.11    1.69    0.04    4.44
200005  -10.09   -2.54   -1.35   -2.58   -3.69    1.64   -2.52    0.01   -4.09   -6.35   -0.46    3.61   -0.62   -0.87   -4.92    0.08   -0.10   -4.44   -3.66
200006   12.84    5.18   -3.24   -4.09    6.89   -3.85   -2.45   -3.11   -3.35   10.64    2.73   -3.27   -4.56   -2.39   -2.55   -1.72   -5.16   -3.38   -3.32
200007   -9.71   -2.09    2.64    1.82   -3.01    1.23    4.24    3.74    1.51   -4.18   -0.50    2.11   -1.41    4.64    3.65    5.03    2.40    1.44    1.68
200008   14.20    7.07    6.94    6.63    7.27    5.89    7.23    7.86    7.21    8.46    4.82    6.17    5.06    8.40    5.46   10.03    5.52    7.79    5.78
200009   -8.35   -6.29    2.55    1.56   -7.19   -1.53    2.82    3.79    1.07   -8.30   -4.81   -2.31    0.93    2.24    3.75    4.94    2.51    0.28    3.10
200010  -11.92   -2.23    4.05    1.82   -2.43    0.11    4.42    0.42    2.82   -5.23    3.35   -1.38    4.62    4.06    4.99    0.89   -0.10    4.69   -1.81
200011  -28.92   -9.30   -2.98   -1.95  -10.43   -4.08   -3.86    0.17   -2.69  -14.41   -2.92   -4.56   -2.69   -5.73   -0.86    0.78   -0.51   -2.10   -4.41
200012   -0.52    0.10    6.62    9.17   -0.84    4.64    5.70    9.25    9.64   -2.34    1.65    3.83    6.98    7.04    3.66   10.10    8.22    9.60    9.75
200101    7.68    3.71    1.56    1.13    3.54    3.39    3.31   -3.04    2.56    8.09   -3.98    4.35    0.65    4.37    1.66   -4.07   -1.78    2.73    2.05
200102  -23.33  -10.63   -1.78    2.86  -12.42   -3.30   -2.87    2.10    2.97  -16.43   -4.92   -4.05   -1.04   -4.12   -0.86    1.70    2.60    4.38   -1.25
200103  -16.26   -7.74   -1.43   -1.30   -8.92   -3.09   -2.19    0.32   -1.57  -10.73   -5.93   -3.78   -1.03   -1.87   -2.68    1.14   -0.70   -1.49   -1.82
200104   12.57    8.94    4.25    6.28    9.90    5.49    4.12    5.39    6.16   12.53    5.79    5.87    4.42    3.15    5.63    4.47    6.57    5.83    7.22
200105    1.47    0.40    3.14    1.52   -0.24    2.41    3.60    3.32    0.81   -0.29   -0.16    2.54    2.02    3.87    3.17    3.48    3.11    0.72    1.10
200106   -1.18   -1.56   -1.41   -0.76   -1.49   -1.43   -1.94   -1.64   -0.19   -0.88   -2.49   -1.81   -0.33   -2.18   -1.58   -1.36   -1.99    0.63   -2.83
