Month     Less0   Lo30  Med40   Hi30   Lo20   Qnt2   Qnt3   Qnt4   Hi20   Lo10   Dec2   Dec3   Dec4   Dec5   Dec6   Dec7   Dec8   Dec9   Hi10
198801   -1.23    2.08    5.55    7.88    2.07    2.44    5.12    8.17    8.10    1.91    2.22    2.11    2.76    7.00    3.10    8.61    7.37    9.87    5.30
198802   13.59    5.73    4.96    3.83    5.55    6.63    5.45    2.98    3.91    5.26    5.85    6.29    6.96    5.71    5.16    2.63    3.64    2.57    6.12
198803    6.02   -2.38   -2.40   -0.74   -3.00   -2.10   -1.84   -2.50    0.37   -2.16   -3.87   -0.53   -3.68   -2.84   -0.72   -2.05   -3.33    0.27    0.55
198804    4.24   -0.44    2.07    1.65   -0.51    1.05    1.63    1.70    2.17   -1.23    0.26   -0.24    2.38    0.68    2.67    2.40    0.41    2.57    1.52
198805   -5.29   -0.32    0.35    1.84   -0.43   -0.19   -0.52    1.96    1.95   -0.40   -0.46   -0.02   -0.37   -0.05   -1.02    2.17    1.56    2.01    1.85
198806    6.86    5.09    5.79    4.21    5.00    6.97    5.89    3.56    4.29    4.72    5.29    5.35    8.61    6.08    5.69    3.31    4.02    2.87    6.58
198807    2.31   -1.64   -0.29    0.23   -1.55   -1.61    0.26   -0.13    0.55   -1.36   -1.76   -1.96   -1.33    0.73   -0.28   -0.10   -0.16    0.68    0.37
198808   -6.83   -3.01   -2.99   -1.39   -3.06   -4.52   -2.04   -1.02   -1.90   -2.73   -3.41   -2.84   -5.90   -2.26   -1.78   -1.27   -0.76   -1.89   -1.91
198809   -0.01    4.80    3.43    3.53    5.20    4.18    2.49    3.40    3.88    4.91    5.53    3.39    4.85    1.01    4.17    3.68    3.11    3.81    3.98
198810   -3.21    1.80    1.74    2.66    0.86    3.87    1.16    1.87    3.13   -0.15    1.94    5.15    2.79    0.63    1.74    1.65    2.10    2.09    4.59
198811   -4.71   -1.92   -1.92   -0.68   -2.08   -1.66   -2.38   -0.88   -0.55   -2.19   -1.96   -1.38   -1.91   -1.95   -2.85   -0.91   -0.84   -0.95    0.00
198812    2.42    2.90    1.82    1.06    2.90    2.51    2.07    1.13    0.75    3.08    2.72    2.89    2.18    2.52    1.58    0.83    1.45    1.02    0.38
198901   13.66    6.78    6.36    6.84    7.00    6.48    6.09    6.00    7.73    6.48    7.56    6.01    6.87    6.34    5.82    6.26    5.74    7.50    8.05
198902    3.10   -2.05   -1.78   -1.03   -2.33   -1.82   -1.72   -0.98   -1.10   -1.51   -3.21   -1.03   -2.46   -2.36   -1.00   -1.01   -0.94   -1.19   -0.97
198903   -0.61    2.52    1.80    2.71    2.44    0.90    3.51    2.47    1.94    2.82    2.03    2.80   -0.69    3.50    3.51    1.34    3.65    1.74    2.22
198904    4.52    5.88    4.72    4.04    5.98    5.21    4.55    4.43    4.07    6.01    5.94    5.55    4.91    2.66    6.66    4.85    3.99    4.31    3.74
198905    3.88    4.80    3.57    3.96    4.71    3.28    4.12    4.30    3.97    4.95    4.45    5.14    1.83    4.09    4.14    4.64    3.95    4.08    3.83
198906    1.92   -1.18   -0.40    0.36   -1.12   -0.75   -0.92   -0.08    1.27   -1.89   -0.28   -1.41   -0.21   -0.37   -1.51    0.55   -0.74   -0.09    3.16
198907    8.30   10.05    6.84    5.77   10.01    8.77    6.00    6.95    5.98   10.38    9.46   10.15    7.01    5.41    6.65    8.34    5.49    6.25    5.53
198908    3.15    1.27    2.83    2.62    0.95    2.52    3.16    2.26    2.40    0.39    1.78    1.95    3.27    2.70    3.66    1.66    2.92    2.68    1.92
198909   -3.26    0.63   -0.72   -0.03    1.11   -1.14   -0.44    0.33   -0.31    2.21   -0.50   -0.39   -2.12    0.07   -0.98    0.32    0.34   -0.09   -0.67
198910   -8.61   -1.78   -4.12   -2.64   -1.08   -3.91   -4.01   -3.52   -2.02   -0.97   -1.24   -3.24   -4.79   -3.56   -4.49   -3.59   -3.44   -1.05   -3.70
198911    3.97    2.21    1.57    0.92    1.85    2.23    1.97    1.06    0.92    2.26    1.24    2.99    1.21    2.54    1.36    1.19    0.91    1.09    0.63
198912   -0.45    1.52    2.13    2.23    0.92    1.01    3.32    3.78    0.99    0.77    1.15    2.78   -1.40    3.35    3.29    3.67    3.90    0.59    1.70
199001   -9.52   -7.71   -6.50   -7.19   -7.78   -6.19   -7.16   -7.56   -6.87   -7.93   -7.56   -7.56   -4.22   -6.49   -7.90   -7.53   -7.59   -6.42   -7.68
199002    3.19    0.63    2.22    2.51    0.65    1.94    2.22    1.60    2.34    0.34    1.09    0.59    3.81    2.36    2.06    0.54    2.74    2.95    1.24
199003    0.96    4.16    1.64    0.67    4.07    3.80    0.95    1.05    0.75    4.49    3.46    4.36    3.05    0.27    1.70    1.50    0.57    1.63   -0.85
199004   -6.15   -1.10   -3.42   -4.48   -0.57   -1.88   -4.05   -4.30   -4.70   -0.16   -1.16   -2.19   -1.44   -3.16   -5.02   -4.39   -4.20   -4.02   -5.99
199005    8.17   10.58    8.43    7.13   11.19   10.29    7.76    6.36    7.46   13.00    8.52    9.30   11.63    7.98    7.50    6.05    6.69    8.57    5.32
199006   -1.78    1.30   -2.10   -1.39    2.66   -1.71   -1.88   -2.88   -0.25    2.72    2.58   -1.61   -1.84   -1.31   -2.53   -2.87   -2.88   -0.51    0.26
199007   -3.14   -1.55   -0.41   -2.01   -1.57   -1.55    0.80   -2.09   -2.59   -1.17   -2.30   -1.50   -1.60    2.24   -1.03   -2.89   -1.12   -2.15   -3.37
199008  -14.93  -10.10   -8.35  -10.16   -9.40  -10.85   -7.65   -9.43  -10.60   -8.95  -10.23  -11.95   -9.39   -7.54   -7.80   -9.37   -9.50   -9.91  -11.79
199009   -9.59   -6.07   -4.15   -6.66   -5.73   -5.78   -3.04   -6.91   -7.54   -6.36   -4.56   -7.01   -4.17   -3.07   -3.02   -8.21   -5.38   -6.33   -9.68
199010   -9.70   -0.08   -2.27   -0.27    0.59   -2.43   -1.99   -0.78   -1.03    0.85    0.10   -1.93   -3.05   -0.50   -3.95   -2.18    0.84    0.07   -3.08
199011    7.23    7.48    6.79    5.16    7.11    7.74    6.48    6.93    4.77    8.01    5.45    8.51    6.76    6.17    6.91    8.04    5.70    5.44    3.50
199012    6.82    3.77    2.50    2.08    3.51    3.85    2.11    2.93    1.73    3.58    3.38    4.50    3.01    2.37    1.75    3.25    2.57    2.59    0.07
199101    7.10    6.53    3.68    4.80    5.97    6.00    3.00    5.89    4.90    5.33    7.18    8.08    3.27    1.24    5.40    6.96    4.66    3.94    6.80
199102   12.24    8.10    6.86    7.73    8.48    7.74    6.05    7.16    8.18    8.12    9.14    7.07    8.66    5.84    6.34    7.22    7.10    7.58    9.34
199103    3.88    4.32    1.50    3.38    4.96    2.46    0.98    3.05    2.77    5.38    4.19    2.48    2.42    2.59   -1.12    2.04    4.23    3.35    1.66
199104   -0.66   -0.29    0.85    0.51   -0.28    0.04    0.69    1.51    0.12    0.05   -0.90   -0.34    0.55    1.38   -0.25    1.91    1.05    0.52   -0.64
199105    4.42    4.64    3.09    4.80    4.27    4.76    2.61    4.05    5.53    4.54    3.77    5.73    3.49    2.09    3.33    4.26    3.80    3.67    9.14
199106   -3.95   -4.90   -4.21   -3.74   -4.53   -5.39   -3.93   -4.01   -4.05   -4.52   -4.55   -5.97   -4.62   -3.19   -4.94   -4.60   -3.32   -3.69   -4.71
199107    5.36    5.36    3.98    3.88    6.23    3.17    4.10    4.66    3.25    7.40    3.60    2.68    3.54    4.72    3.26    4.93    4.41    3.55    2.83
199108    2.97    3.44    1.93    2.37    4.07    1.12    2.81    2.14    3.13    4.40    3.29    1.44    0.88    1.98    3.92    2.58    1.74    4.56    1.04
199109    1.61   -1.94    0.09   -1.72   -1.62   -1.10   -0.76    0.13   -2.20   -1.74   -1.32   -2.98    0.35   -1.35    0.02    1.73   -1.31   -1.51   -3.25
199110   -0.27    1.63    1.75    1.80    1.78    0.94    1.89    2.71    2.37    2.33    0.45    1.17    0.78    1.67    2.18    4.20    1.31    3.10    1.26
199111   -5.45   -2.66   -4.44   -5.60   -1.59   -5.34   -4.88   -3.56   -6.84   -0.15   -5.11   -6.19   -4.70   -5.01   -4.71   -2.53   -4.55   -6.56   -7.28
199112   12.48   14.17    7.58    8.72   14.85    8.92    8.26    7.37   11.11   15.75   12.51   11.84    6.75    8.39    8.11    8.00    6.74   11.74   10.12
199201    4.50   -1.62   -0.66    5.32   -2.07   -0.83   -0.34    1.60    8.40   -3.02    0.47   -0.05   -1.44   -0.76    0.20    0.59    2.63    5.51   12.93
199202    4.47    0.39    0.97    6.90    0.10    0.28    2.32    3.68    8.20   -0.31    1.14    1.43   -0.63    1.85    2.92    1.64    5.70    5.71   11.85
199203   -4.96   -3.03   -1.29   -1.02   -3.52   -1.78   -0.62   -1.03   -0.90   -3.47   -3.64   -1.38   -2.10    0.24   -1.73   -0.92   -1.13   -1.90    0.46
199204   -1.90   -0.26    4.19    3.05   -1.00    4.09    3.42    2.18    4.40   -1.61    0.57    2.20    5.63    3.81    2.92    2.56    1.81    2.57    6.73
199205   -2.04    0.82    0.50    0.73    0.99    0.37    0.51    0.40    1.30    1.14    0.61    0.27    0.44   -0.38    1.69    0.61    0.20    1.60    0.93
199206   -6.34   -2.71   -1.36    0.06   -3.18   -0.83   -2.20   -0.55    0.07   -3.42   -2.59   -1.17   -0.56   -2.58   -1.71   -1.18    0.05   -1.00    1.36
199207    2.07    4.18    4.54    2.36    4.78    3.76    4.51    3.59    1.21    5.02    4.17    2.28    5.71    4.78    4.15    3.46    3.75    3.33   -0.97
199208   -5.98   -1.37   -2.09   -4.52   -1.05   -2.93   -0.97   -2.92   -6.46   -1.07   -0.99   -2.42   -3.58   -0.99   -0.93   -3.42   -2.24   -3.96   -9.17
199209    6.47    1.66    0.99    1.26    0.92    3.26    1.16    0.44    0.66    0.24    2.70    4.06    2.21    0.55    1.99   -0.69    1.94    1.66   -0.49
199210    4.27    2.56   -0.64    1.04    2.68    1.66   -0.95   -0.59    1.42    2.31    3.64    2.16    0.99   -0.80   -1.15   -1.52    0.63    1.73    1.06
199211    8.11    4.99    2.88    4.91    4.74    5.32    1.76    3.38    6.87    4.33    5.77    5.78    4.70    2.15    1.23    3.90    2.72    5.59    8.37
199212    1.27    0.86    2.25    3.67   -0.07    3.16    3.20    1.44    3.74   -0.57    1.15    3.84    2.24    3.42    2.91   -0.23    3.58    3.59    3.90
199301    3.90   -0.89    1.72    5.59   -1.80    1.45    1.52    3.30    7.53   -2.74    0.47    1.91    0.81    1.23    1.90    3.27    3.33    5.51    9.82
199302   -2.38   -2.71    3.75    2.74   -3.93    1.55    4.03    3.96    2.17   -4.55   -2.48    0.90    2.45    3.79    4.36    4.38    3.43    3.10    1.16
199303    6.63    1.79    3.06    2.88    1.19    3.65    3.42    1.57    3.59    0.70    2.32    3.47    3.91    3.09    3.87    1.19    2.04    2.26    5.04
199304    0.10   -4.93   -1.03   -1.22   -5.63   -2.40   -0.72   -1.68   -0.43   -6.03   -4.72   -2.99   -1.59   -0.30   -1.28   -1.27   -2.18   -1.74    0.96
199305    5.66    4.24    2.44    1.13    4.09    4.57    1.67    1.71    1.27    4.46    3.24    4.65    4.46    1.50    1.90    2.32    0.96    1.88    0.64
199306   -0.23   -0.88    1.14    3.10   -1.86    0.90    1.71    1.63    3.75   -1.91   -1.75    1.74   -0.24    1.01    2.67    1.11    2.29    3.32    4.19
199307    4.88   -2.06    1.18    1.73   -2.98    0.41    1.04    2.45    0.72   -3.78   -1.87    0.44    0.36    0.76    1.56    2.13    2.85   -1.11    2.79
199308   10.83    3.66    4.14    3.36    4.10    2.82    4.22    4.17    3.16    3.67    4.69    2.52    3.30    4.17    4.29    4.64    3.58    5.18    0.97
199309    1.81   -0.30    0.65   -0.47    0.03   -0.51    0.22    1.15   -1.39    0.25   -0.28   -1.16    0.55   -0.35    1.28    1.65    0.52   -1.89   -0.83
199310    9.56    3.08    0.00    1.33    3.90    0.57    0.01   -0.53    3.60    3.90    3.91    0.86    0.09    0.62   -1.09   -0.11   -1.07    2.18    5.19
199311   -7.59   -0.40   -2.65   -1.59    0.29   -2.03   -2.82   -3.32    0.28    0.62   -0.17   -2.29   -1.62   -2.60   -3.22   -3.07   -3.65    0.67   -0.14
199312    3.35    1.52    1.98    2.44    1.04    3.20    1.64    1.64    2.86    0.28    2.07    2.88    3.71    1.22    2.42    1.40    1.96    2.60    3.15
199401   -0.40    1.98    4.33    3.34    1.56    3.56    4.36    2.88    5.40    0.48    3.01    3.12    4.25    4.67    3.80    4.31    1.02    4.65    6.24
199402   -2.61   -1.57   -2.66   -3.92   -1.62   -1.09   -2.63   -4.20   -3.86   -1.44   -1.85   -1.44   -0.55   -2.57   -2.74   -4.36   -3.99   -3.85   -3.86
199403   -6.32   -4.88   -3.91   -4.00   -5.18   -4.21   -3.37   -4.30   -4.13   -5.14   -5.22   -4.06   -4.47   -3.56   -3.01   -4.63   -3.85   -2.78   -5.63
199404   -3.36    0.23    1.89    1.54    0.68   -0.33    2.51    1.34    1.85    0.33    1.14   -0.97    0.68    2.19    3.09    1.48    1.17    1.76    1.96
199405    0.71    1.09    1.48   -0.62    0.49    2.29    1.31    0.27    0.30    0.78    0.12    2.71    1.63    1.77    0.47    1.75   -1.71    1.71   -1.31
199406   -0.58   -3.20   -2.12   -2.29   -3.21   -3.00   -1.94   -1.71   -3.12   -3.45   -2.91   -3.16   -2.74   -2.25   -1.37   -2.03   -1.28   -3.97   -2.13
199407    0.85    2.90    3.11    3.85    2.50    3.09    3.09    4.21    3.76    2.38    2.65    4.04    1.59    2.47    3.62    4.31    4.01    3.80    3.67
199408    5.17    6.06    3.18    2.72    6.78    4.84    2.10    3.29    2.36    7.45    5.94    4.09    6.06    2.28    1.95    3.26    3.36    1.43    4.43
199409    1.86   -0.96   -2.91   -3.14   -0.41   -2.75   -3.12   -2.50   -3.26    0.25   -1.27   -2.48   -3.19   -3.24   -3.02   -2.27   -2.93   -3.72   -2.29
199410    1.15    2.16    2.20   -0.18    2.79    0.55    2.33    1.86   -0.20    3.19    2.26    0.34    0.89    1.80    2.78    2.92   -0.14   -0.29   -0.02
199411   -5.18   -3.00   -4.36   -3.14   -2.41   -4.54   -4.45   -3.80   -3.34   -1.88   -3.10   -4.77   -4.18   -4.58   -4.33   -4.32   -2.80   -3.24   -3.55
199412    1.56    1.32    1.31    1.27    1.06    1.64    1.49    1.06    1.59    0.32    2.07    2.11    0.88    1.29    1.67    1.25    0.71    2.16    0.37
199501   -0.41    1.87    2.58    3.00    2.07    1.51    2.96    2.72    2.72    1.87    2.33    1.28    1.88    3.41    2.57    2.32    3.50    1.95    4.35
199502    4.03    3.98    4.03    4.09    3.55    5.28    3.92    3.71    3.94    3.09    4.16    5.26    5.31    3.52    4.26    3.37    4.35    4.04    3.72
199503    0.74    2.96    3.05    0.68    2.77    3.76    2.65    2.45    0.31    3.53    1.78    3.52    4.16    2.31    2.94    3.04    1.33    0.17    0.61
199504    1.06    1.99    3.06    3.42    2.06    2.37    2.92    3.09    3.70    1.77    2.45    1.80    3.29    3.23    2.66    3.17    2.94    3.91    3.26
199505    0.65    3.27    3.42    4.84    3.25    2.97    3.31    4.21    5.38    2.75    3.91    3.35    2.36    3.07    3.52    4.38    3.89    6.03    3.98
199506    4.63    4.24    2.08    1.68    4.75    3.12    1.25    2.21    1.69    5.23    4.10    2.74    3.74    1.40    1.12    2.50    1.65    1.36    2.41
199507    9.54    4.35    4.16    3.00    4.71    3.25    4.48    4.51    2.35    4.61    4.88    3.48    2.91    4.00    5.00    4.88    4.03    2.85    1.84
199508    1.65    0.30    1.37    2.53   -0.12    1.58    0.50    2.51    2.92    0.41   -0.94    1.30    1.99    1.04   -0.08    2.97    1.91    3.43    2.41
199509    2.40    4.62    3.14    3.49    4.33    4.59    2.43    3.86    3.83    4.36    4.28    5.32    3.51    2.70    2.14    4.55    2.94    3.36    4.32
199510   -5.74   -0.11   -1.68   -2.18   -0.18   -1.03   -0.83   -2.61   -2.02    0.31   -0.94    0.04   -2.63   -1.55   -0.05   -2.74   -2.44   -2.01   -2.02
199511    2.17    3.92    5.04    4.13    4.66    3.13    4.69    5.79    3.66    4.26    5.29    2.17    4.63    5.00    4.36    6.48    4.87    4.22    3.10
199512    1.94    0.41    2.50    2.64   -0.13    2.50    2.47    1.71    2.78   -0.83    0.96    1.76    3.62    2.57    2.36    1.22    2.41    1.88    3.71
199601   -0.66    2.76    2.83    2.50    2.74    3.39    2.23    2.51    2.62    2.19    3.60    2.79    4.26    1.95    2.54    2.65    2.31    3.39    1.85
199602    2.90    2.23    1.76    0.18    2.39    1.38    2.13    1.15    0.45    2.60    2.05    1.87    0.66    2.25    2.00    2.14   -0.26    1.24   -0.36
199603    2.28    0.37    1.68    2.17    0.70    0.40    1.56    2.87    1.10    0.88    0.40   -0.40    1.57    2.39    0.66    2.12    3.97    0.72    1.50
199604    2.37    3.36    1.60    0.00    3.03    3.16    1.50    1.20   -0.28    3.97    1.53    4.17    1.71    1.48    1.53    1.72    0.45   -0.73    0.17
199605   -1.05    4.01    1.30    2.29    4.14    2.86    0.95    2.24    1.93    4.52    3.53    3.71    1.60    0.18    1.77    1.81    2.86    1.32    2.52
199606   -0.86   -0.59   -0.42   -0.40   -0.94    0.18   -0.64   -0.89    0.30   -0.75   -1.27    0.27    0.04   -0.32   -0.96   -0.46   -1.50    1.15   -0.52
199607   -9.41   -6.27   -4.01   -5.26   -6.60   -4.97   -4.17   -3.48   -5.62   -6.40   -6.87   -5.24   -4.61   -5.22   -2.83   -2.52   -4.65   -5.67   -5.57
199608    5.13    2.45    3.95    3.65    2.82    2.48    4.18    3.55    3.43    3.77    1.54    1.32    4.03    3.91    4.52    3.19    4.00    3.60    3.25
199609    5.00    6.69    4.44    1.87    7.02    5.24    4.56    2.91    1.80    8.06    5.58    5.65    4.72    3.22    6.22    3.65    1.99    2.41    1.13
199610   -3.29    0.19    3.14    3.53   -0.40    1.91    3.90    3.64    3.30   -0.80    0.16    2.10    1.66    3.55    4.32    3.42    3.91    2.97    3.67
199611    1.67    6.83    7.53    5.40    6.86    6.58    8.33    6.24    5.56    6.17    7.84    6.73    6.38    6.64   10.36    7.12    5.13    4.89    6.30
199612    1.71   -1.54   -0.96   -0.44   -1.57   -1.24   -1.32   -0.34   -0.15   -2.62   -0.12   -1.45   -0.96   -0.46   -2.30    0.10   -0.91   -0.07   -0.23
199701    2.89    6.44    4.93    3.04    6.93    5.24    4.49    4.35    2.72    7.46    6.21    4.89    5.68    4.46    4.53    4.95    3.56    2.69    2.76
199702    0.65   -0.45    0.36    1.92   -0.59   -0.05   -0.01    1.87    2.27   -1.54    0.71    0.03   -0.16   -0.62    0.68    2.26    1.35    2.16    2.39
199703   -6.58   -5.71   -2.68   -3.96   -6.01   -4.13   -1.93   -3.87   -3.91   -6.88   -4.83   -4.76   -3.31    0.45   -4.57   -3.75   -4.04   -3.61   -4.24
199704    1.49    6.05    4.07    1.33    6.38    4.11    4.45    3.37    1.27    8.53    3.51    5.03    2.94    3.31    5.78    4.81    1.43    0.73    1.87
199705   11.95    7.53    6.27    6.26    7.52    7.47    5.71    6.32    6.06    8.77    5.78    7.55    7.36    5.58    5.85    6.12    6.59    6.77    5.30
199706    2.87    4.14    4.77    3.46    4.06    4.77    4.46    4.42    3.28    5.28    2.33    4.41    5.24    3.26    5.86    4.90    3.76    4.02    2.46
199707    3.48    7.54    8.47    6.63    7.57    8.37    8.35    6.83    6.53    7.29    8.02    7.42    9.25    8.55    7.97    6.88    6.78    6.56    6.50
199708    0.48   -5.09   -2.82   -1.39   -5.67   -2.64   -2.93   -2.81   -0.90   -5.89   -5.33   -2.86   -2.44   -3.40   -2.00   -3.45   -2.16   -1.17   -0.64
199709    4.53    5.36    6.23    5.96    5.19    5.89    6.12    6.86    6.01    5.12    5.30    5.99    5.80    5.63    7.09    7.84    5.90    5.49    6.49
199710   -2.37   -3.70   -3.10   -2.62   -3.22   -4.67   -3.13   -1.69   -2.53   -2.54   -4.30   -5.45   -3.98   -2.93   -3.53   -0.60   -2.78   -3.77   -1.39
199711   -0.27    4.24    2.97    2.76    4.12    4.92    1.57    2.79    2.51    3.53    5.08    4.68    5.14    0.73    3.19    2.44    3.16    2.97    2.10
199712    1.84    0.79    2.75    3.99    0.61    2.09    2.54    3.30    4.82    0.36    1.00    1.49    2.61    1.94    3.66    3.93    2.65    4.49    5.12
199801    2.82    2.75   -1.95   -0.82    3.22   -0.36   -2.91   -0.58   -0.36    4.35    1.44    0.98   -1.51   -3.14   -2.48    0.36   -1.58   -1.53    0.68
199802    9.67    7.29    7.81    6.71    7.75    6.14    8.65    7.37    6.54    7.84    7.60    5.51    6.70    9.22    7.59    7.74    6.98    4.84    8.04
199803    7.64    4.60    5.40    6.44    4.46    5.22    5.14    5.98    7.11    4.28    4.76    5.14    5.30    5.55    4.36    6.60    5.32    6.41    7.71
199804   -0.10    1.16    1.61    0.60    1.04    1.19    2.28    1.06    0.45    0.93    1.22    1.61    0.83    2.76    1.37    1.25    0.84   -0.34    1.12
199805   -4.06   -2.89   -2.45    0.28   -2.82   -2.64   -3.07   -0.12    0.05   -2.75   -2.94   -3.14   -2.20   -2.89   -3.42   -0.85    0.68   -3.18    2.72
199806    4.38    5.57    1.61    1.56    6.89    0.76    1.58    1.81    2.14    8.16    4.82    0.32    1.14    1.86    1.04    2.92    0.60    0.51    3.49
199807   -3.40   -0.85   -3.73   -4.28   -1.07   -1.21   -4.54   -5.13   -2.95   -1.66   -0.07   -0.20   -2.68   -4.62   -4.43   -3.79   -6.50   -2.77   -3.24
199808  -18.43  -15.07  -17.49  -12.25  -14.49  -17.49  -17.82  -13.66  -11.63  -14.94  -13.74  -16.82  -18.50  -18.56  -16.92  -14.00  -13.30  -13.48   -8.62
199809    6.78    7.77    4.14    5.40    8.45    4.21    5.16    4.98    6.29    9.37    6.95    5.64    2.04    4.93    5.43    6.19    3.83    6.82    5.47
199810    5.61    8.16    7.41    4.45    7.60    9.77    7.00    4.66    4.11    6.18    9.97    9.99    9.41    8.24    5.53    4.27    5.05    5.10    2.56
199811    2.10    7.17    5.66    4.12    7.70    5.70    5.93    3.92    4.20    8.56    6.30    5.48    6.08    6.15    5.67    3.84    3.99    4.34    3.99
199812    9.48    8.61    2.00    3.11    9.25    4.55    1.88    3.41    3.40    9.79    8.37    6.49    1.24    1.63    2.17    4.27    2.61    3.29    3.56
199901    3.92    5.65   -0.43   -0.84    5.88    2.39    0.85   -2.04    0.82    7.55    3.12    4.88   -2.18    0.54    1.24   -0.30   -3.67   -0.42    2.69
199902    0.27   -4.46   -1.95   -3.10   -5.36   -1.76   -1.16   -2.66   -3.67   -4.93   -6.11   -1.39   -2.48   -0.72   -1.73   -3.25   -2.09   -3.30   -4.21
199903    5.09    4.05    3.21    0.62    4.70    1.51    5.19    1.71    0.33    6.20    2.08    1.87    0.83    4.22    6.42    2.32    1.13   -0.88    2.11
199904    4.13    2.00    9.52    8.09    0.55    8.19    9.45    8.25    7.42   -1.39    4.09    6.98   10.63   11.28    7.15    7.22    9.26    7.94    6.67
199905   -0.14   -2.39   -0.55    0.47   -2.91   -0.84   -1.31    1.70    0.61   -3.32   -2.20   -0.73   -1.05   -2.67    0.47    3.24    0.22   -0.68    2.50
199906    2.21    6.82    3.00   -0.10    6.70    5.60    3.72    0.66    0.10    6.31    7.39    7.17    2.53    5.03    2.01    1.77   -0.44    1.54   -1.93
199907   -2.90   -3.07   -3.18   -2.24   -3.09   -3.62   -1.69   -2.88   -2.59   -3.52   -2.07   -3.01   -4.70   -1.08   -2.50   -3.55   -1.78   -3.27   -0.83
199908   -3.59   -0.33   -2.64   -2.38    0.51   -4.08   -2.38   -1.92   -2.04    2.60   -4.31   -4.31   -3.67   -1.49   -3.55   -1.36   -2.81   -1.60   -3.17
199909   -1.04   -1.88   -4.97   -4.16   -1.65   -3.17   -5.04   -6.15   -4.30   -1.94   -0.94   -3.03   -3.43   -4.04   -6.38   -7.50   -3.99   -5.32   -1.66
199910    2.83    6.90    5.02    2.81    6.82    7.93    3.03    2.35    2.72    8.03    3.74    7.27    9.14    1.64    4.95    1.97    2.94    3.73    0.18
199911    8.53    4.40   -1.56   -0.76    5.15   -0.03   -0.56   -3.21   -0.17    5.19    5.05    0.67   -1.29   -0.51   -0.62   -4.29   -1.54    0.05   -0.80
199912   20.62    8.16    2.70    2.77    9.18    2.61    3.19    2.00    2.58   10.56    5.50    2.48    2.83    3.36    2.98    1.33    3.02    1.93    4.40
200001    1.34   -4.59   -3.26   -2.91   -4.75   -3.89   -2.05   -3.91   -2.11   -5.18   -3.52   -3.64   -4.31   -0.39   -4.24   -3.88   -3.97   -1.94   -2.60
200002   22.04    2.14   -1.97   -2.37    3.20   -2.47   -3.11   -3.37   -2.37    4.38   -0.06   -4.14    0.39   -4.72   -0.91   -4.02   -2.37   -2.81   -1.19
200003   -5.08    7.78    8.46    7.85    7.49    8.59    9.07    9.99    6.65    7.12    8.57    9.63    6.90    9.17    8.94   10.34    9.48    5.73    9.20
200004  -13.12   -4.62   -1.76    1.87   -5.04   -3.40   -0.85    3.16    2.33   -6.00   -2.25   -1.98   -5.77   -0.51   -1.28    4.41    1.27    4.22   -2.83
200005  -12.11   -3.56    0.20   -1.22   -4.20    0.77   -0.37   -0.67   -2.30   -4.03   -4.67    0.29    1.61    1.02   -2.03   -1.25    0.22   -3.26    0.46
200006   13.82    5.37   -4.03   -2.13    6.81   -3.40   -3.40   -3.17   -3.08    8.77    1.40   -2.83   -4.38   -3.49   -3.27   -4.64   -0.95   -4.19   -0.06
200007   -5.49   -3.10    3.15    3.96   -3.36    0.67    3.34    4.79    3.30   -4.83    1.47   -0.48    2.28    4.10    2.25    4.57    5.18    4.18    0.37
200008   10.20    7.59    8.07    7.01    7.72    7.83    7.68    5.75    7.26    8.21    6.18    6.35    9.82    8.31    6.75    5.31    6.54    7.96    4.84
200009   -7.97   -6.23    1.70    0.86   -6.52   -1.53    0.98    4.81   -0.53   -8.21   -1.18   -3.30    0.79    1.08    0.82    5.57    3.47   -0.18   -1.75
200010  -15.18   -2.36    0.71    0.34   -2.42    0.49   -1.84    0.39    1.24   -3.83    1.72   -1.76    3.32    0.81   -5.81    1.31   -1.26    1.65   -0.19
200011  -24.96  -11.04   -3.18   -0.46  -11.23   -6.15   -4.83   -0.15   -1.52  -13.33   -5.41   -9.23   -2.45   -5.20   -4.25   -1.02    1.46   -1.16   -2.81
200012   -0.36   -0.21    9.29    6.97   -1.20    9.12    9.50    9.25    5.62   -2.47    2.04    9.15    9.08   12.38    5.02    9.27    9.21    5.63    5.62
200101   10.47    3.98    1.50    0.32    3.79    3.11    3.85   -1.04    1.25    4.75    1.50    5.60    0.22    3.51    4.45   -0.97   -1.17   -0.32    6.79
200102  -18.61  -11.69   -0.50    2.58  -12.37   -3.39   -1.27    2.02    2.33  -14.88   -6.16   -5.72   -0.60   -2.11    0.18    1.47    2.99    2.42    1.99
200103  -10.23   -8.16   -1.70   -1.52   -8.73   -3.01   -0.63   -2.61   -0.81  -10.51   -4.74   -3.51   -2.43    0.83   -3.10   -2.59   -2.66   -0.94   -0.32
200104    7.08    8.97    5.21    5.24    9.46    5.87    3.97    5.29    5.12   10.98    6.24    5.22    6.61    2.96    5.74    5.20    5.45    4.98    5.63
200105    2.17    0.50    2.28    4.31    0.44    2.02    2.20    1.93    4.30   -0.23    1.90    0.98    3.19    3.30    0.32    0.60    4.32    4.18    4.72
200106    2.94   -1.68   -0.99   -0.83   -1.58   -2.48    0.19   -0.88   -0.46   -1.54   -1.67   -2.49   -2.46    0.02    0.50   -0.58   -1.41    0.17   -2.79
